"Original_country_name_in_FUBC_report","Country","ISO3_code","Region_IFA","Year","FUBC_report_number","Year_FUBC_publication","Crop","Crop_area_k_ha","N_k_t","P2O5_k_t","K2O_k_t","N_P2O5_K2O_k_t","N_rate_kg_ha","P2O5_rate_kg_ha","K2O_rate_kg_ha","N_pc_fert","P2O5_pc_fert","K2O_pc_fert","Aver_N_rate_kg_ha","Aver_P2O5_rate_kg_ha","Aver_K2O_rate_kg_ha","Aver_N_P2O5_K2O_rate_kg_ha"
"Vietnam","Viet Nam","VNM","East Asia","2010",7,2013,"Sugar crops",NA,50,16.25,32,98.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vietnam","Viet Nam","VNM","East Asia","2010",7,2013,"Vegetables",NA,112.5,52,40,204.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Vietnam","Viet Nam","VNM","East Asia","2010",7,2013,"Wheat",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Argentina","ARG","Latin America","2014",8,2017,"Fibre crops",NA,2.99089758157703,0.302929085303186,0.0606178784590342,3.35444454533925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Argentina","ARG","Latin America","2014",8,2017,"Fruit",NA,34.8938051183987,9.08787255909558,18.1853635377103,62.1670412152045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Argentina","ARG","Latin America","2014",8,2017,"Grassland",NA,49.8482930262839,20.1952723535457,0,70.0435653798296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Argentina","ARG","Latin America","2014",8,2017,"Maize",NA,211.356762431444,119.15210688592,1.35662811991319,331.865497437277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Argentina","ARG","Latin America","2014",8,2017,"Oil palm",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Argentina","ARG","Latin America","2014",8,2017,"Other cereals",NA,83.0871348162099,60.5858170606372,0.249745659251221,143.922697536098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Argentina","ARG","Latin America","2014",8,2017,"Other crops",NA,94.7117567499395,20.1952723535456,19.3977211068909,134.304750210376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Argentina","ARG","Latin America","2014",8,2017,"Other oil seed",NA,17.1378431424364,13.1269270298047,1.36268990775909,31.6274600800002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Argentina","ARG","Latin America","2014",8,2017,"Rice",NA,3.48938051183987,1.51464542651593,4.24325149213239,9.24727743048819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Argentina","ARG","Latin America","2014",8,2017,"Roots/tubers",NA,9.96965860525677,6.56346351490236,6.06178784590342,22.5949099660626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Argentina","ARG","Latin America","2014",8,2017,"Soybeans",NA,67.2912077220411,201.952723535457,7.24626119099295,276.490192448491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Argentina","ARG","Latin America","2014",8,2017,"Sugar crops",NA,24.9241465131419,1.00976361767729,1.21235756918068,27.1462676999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Argentina","ARG","Latin America","2014",8,2017,"Vegetables",NA,9.96965860525677,6.56346351490236,12.1235756918068,28.656697811966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Argentina","Argentina","ARG","Latin America","2014",8,2017,"Wheat",NA,220.329455176175,129.249743062693,0,349.579198238867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Australia","AUS","Oceania","2014",8,2017,"Fibre crops",NA,80.0456651590381,20.6015563126384,10.2366190023791,110.883840474056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Australia","AUS","Oceania","2014",8,2017,"Fruit",NA,32.3896209174167,19.3108241729462,21.6364901641196,73.3369352544825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Australia","AUS","Oceania","2014",8,2017,"Grassland",NA,100.057081448798,320.468653752152,75.8995103210547,496.425245522004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Australia","AUS","Oceania","2014",8,2017,"Maize",NA,15.0085622173196,4.57812362503075,0,19.5866858423504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Australia","AUS","Oceania","2014",8,2017,"Oil palm",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Australia","AUS","Oceania","2014",8,2017,"Other cereals",NA,200.114162897595,125.898399688346,10.8427871887221,336.855349774663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Australia","AUS","Oceania","2014",8,2017,"Other crops",NA,190.108454752716,48.0702980628229,8.67422975097769,246.852982566516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Australia","AUS","Oceania","2014",8,2017,"Other oil seed",NA,123.925506118812,50.575968072002,12.3304728892294,186.831947080043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Australia","AUS","Oceania","2014",8,2017,"Rice",NA,8.44946632628263,1.83912611170916,0,10.2885924379918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Australia","AUS","Oceania","2014",8,2017,"Roots/tubers",NA,20.0114162897595,9.15624725006149,10.8427871887221,40.0104507285431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Australia","AUS","Oceania","2014",8,2017,"Soybeans",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Australia","AUS","Oceania","2014",8,2017,"Sugar crops",NA,60.0342488692786,18.174630550051,35.0444107379107,113.25329015724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Australia","AUS","Oceania","2014",8,2017,"Vegetables",NA,23.9401545911341,13.7934458378187,12.7957737529739,50.5293741819268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Australia","Australia","AUS","Oceania","2014",8,2017,"Wheat",NA,553.315660411851,286.132726564422,34.6969190039107,874.145305980183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Bangladesh","BGD","South Asia","2014",8,2017,"Fibre crops",NA,27.0081756245269,14.992586490939,11.3255208333333,53.3262829487993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Bangladesh","BGD","South Asia","2014",8,2017,"Fruit",NA,40.0121120363361,36.402,21.745,98.1591120363361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Bangladesh","BGD","South Asia","2014",8,2017,"Grassland",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Bangladesh","BGD","South Asia","2014",8,2017,"Maize",NA,32.0096896290689,31.9841845140033,16.98828125,80.9821553930722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Bangladesh","BGD","South Asia","2014",8,2017,"Oil palm",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Bangladesh","BGD","South Asia","2014",8,2017,"Other cereals",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Bangladesh","BGD","South Asia","2014",8,2017,"Other crops",NA,50.0151400454201,24.987644151565,16.98828125,91.9910654469851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Bangladesh","BGD","South Asia","2014",8,2017,"Other oil seed",NA,10.003028009084,14.992586490939,22.6510416666667,47.6466561666897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Bangladesh","BGD","South Asia","2014",8,2017,"Rice",NA,1025.31037093111,350.216825370675,244.087625,1619.61482130179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Bangladesh","BGD","South Asia","2014",8,2017,"Roots/tubers",NA,50.0151400454201,48.536,34.792,133.34314004542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Bangladesh","BGD","South Asia","2014",8,2017,"Soybeans",NA,10.003028009084,9.99505766062603,10.19296875,30.1910544197101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Bangladesh","BGD","South Asia","2014",8,2017,"Sugar crops",NA,12.0036336109008,9.99505766062603,11.3255208333333,33.3242121048602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Bangladesh","BGD","South Asia","2014",8,2017,"Vegetables",NA,45.0136260408781,54.603,39.141,138.757626040878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bangladesh","Bangladesh","BGD","South Asia","2014",8,2017,"Wheat",NA,20.0060560181681,9.99505766062603,5.66276041666667,35.6638740954607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Belarus","BLR","Eastern Europe and Central Asia","2014",8,2017,"Fibre crops",NA,1.12960458577365,2.95425791388958,5.39728983377477,9.48115233343799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Belarus","BLR","Eastern Europe and Central Asia","2014",8,2017,"Fruit",NA,0.439190262948794,0.135895864038921,0.405596336027,0.980682463014715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Belarus","BLR","Eastern Europe and Central Asia","2014",8,2017,"Grassland",NA,42.5860928836665,0.886277374166873,45.6770639636124,89.1494342214458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Belarus","BLR","Eastern Europe and Central Asia","2014",8,2017,"Maize",NA,114.767825914603,31.9059854700074,122.238619753825,268.912431138435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Belarus","BLR","Eastern Europe and Central Asia","2014",8,2017,"Oil palm",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Belarus","BLR","Eastern Europe and Central Asia","2014",8,2017,"Other cereals",NA,147.300437984884,53.1766424500124,192.103538157687,392.580618592583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Belarus","BLR","Eastern Europe and Central Asia","2014",8,2017,"Other crops",NA,50.0414831497725,8.86277374166874,71.763964826857,130.668221718298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Belarus","BLR","Eastern Europe and Central Asia","2014",8,2017,"Other oil seed",NA,55.5765456200635,15.0667153608368,53.9728983377477,124.616159318648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Belarus","BLR","Eastern Europe and Central Asia","2014",8,2017,"Rice",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Belarus","BLR","Eastern Europe and Central Asia","2014",8,2017,"Roots/tubers",NA,4.40545788451723,2.65883212250062,7.09643663329645,14.1607266403143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Belarus","BLR","Eastern Europe and Central Asia","2014",8,2017,"Soybeans",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Belarus","BLR","Eastern Europe and Central Asia","2014",8,2017,"Sugar crops",NA,16.8311083280274,7.77954583990922,21.5891593350991,46.1998135030356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Belarus","BLR","Eastern Europe and Central Asia","2014",8,2017,"Vegetables",NA,0.790723210041553,0.492376318981596,1.39929736431198,2.68239689333513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Belarus","Belarus","BLR","Eastern Europe and Central Asia","2014",8,2017,"Wheat",NA,81.3315301757027,27.0806975439878,87.3561354577619,195.768363177452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Brazil","BRA","Latin America","2014",8,2017,"Fibre crops",NA,163.562242314647,172.935639141414,136.124476793327,472.622358249389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Brazil","BRA","Latin America","2014",8,2017,"Fruit",NA,118.610632911392,58.1572238215488,120.211771751622,296.979628484563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Brazil","BRA","Latin America","2014",8,2017,"Grassland",NA,79.1744479462671,40.9108609006734,21.5556004448563,141.640909291797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Brazil","BRA","Latin America","2014",8,2017,"Maize",NA,1059.48362696978,571.66002962963,622.669458183503,2253.81311478291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Brazil","BRA","Latin America","2014",8,2017,"Oil palm",NA,11.9500862826143,4.40809276094276,17.3416785542169,33.6998575977739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Brazil","BRA","Latin America","2014",8,2017,"Other cereals",NA,49.9679049341255,33.9967154040404,32.4983976088971,116.463017947063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Brazil","BRA","Latin America","2014",8,2017,"Other crops",NA,854.232617928184,524.326033564815,698.023061427247,2076.58171292025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Brazil","BRA","Latin America","2014",8,2017,"Other oil seed",NA,7.94605218289847,13.2712792718855,7.96985227062094,29.1871837254049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Brazil","BRA","Latin America","2014",8,2017,"Rice",NA,181.807954533712,84.4297766835017,73.2996413160334,339.537372533247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Brazil","BRA","Latin America","2014",8,2017,"Roots/tubers",NA,37.9137917850685,51.2340781355219,41.4942308619092,130.6421007825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Brazil","BRA","Latin America","2014",8,2017,"Soybeans",NA,266.07471764402,2693.25167497896,2632.64720118628,5591.97359380926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Brazil","BRA","Latin America","2014",8,2017,"Sugar crops",NA,801.643035908034,296.556240530303,833.820544281742,1932.01982072008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Brazil","BRA","Latin America","2014",8,2017,"Vegetables",NA,60.2415582536812,86.0448106691919,74.9116114365153,221.197980359388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brazil","Brazil","BRA","Latin America","2014",8,2017,"Wheat",NA,179.39133040558,120.917544507576,82.3324738832252,382.641348796381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada","Canada","CAN","North America","2014",8,2017,"Fibre crops",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada","Canada","CAN","North America","2014",8,2017,"Fruit",NA,19.9762186162628,5.74479768462135,5.81133122828291,31.5323475291671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada","Canada","CAN","North America","2014",8,2017,"Grassland",NA,60.8730387628363,0,0,60.8730387628363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada","Canada","CAN","North America","2014",8,2017,"Maize",NA,200.852631049193,59.4704105623886,90.2387533120222,350.561794923604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada","Canada","CAN","North America","2014",8,2017,"Oil palm",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada","Canada","CAN","North America","2014",8,2017,"Other cereals",NA,330.252144909673,104.13200233526,39.0122201024763,473.39636734741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada","Canada","CAN","North America","2014",8,2017,"Other crops",NA,156.232503587158,128.575314824164,66.4368891323184,351.244707543641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada","Canada","CAN","North America","2014",8,2017,"Other oil seed",NA,980.316386516601,311.637268687475,57.1939028303072,1349.14755803438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada","Canada","CAN","North America","2014",8,2017,"Rice",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada","Canada","CAN","North America","2014",8,2017,"Roots/tubers",NA,24.9646555313004,7.17938154605633,7.26252976498077,39.4065668423375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada","Canada","CAN","North America","2014",8,2017,"Soybeans",NA,14.890323673026,86.4672307197847,29.9892526286479,131.346807021459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada","Canada","CAN","North America","2014",8,2017,"Sugar crops",NA,1.05679830599389,0.327574131974222,0.331367941436033,1.71574037940414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada","Canada","CAN","North America","2014",8,2017,"Vegetables",NA,12.4654315449973,3.58483172682177,3.62634956109717,19.6766128329162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada","Canada","CAN","North America","2014",8,2017,"Wheat",NA,773.119867502957,241.881187781453,100.097403498431,1115.09845878284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile","Chile","CHL","Latin America","2014",8,2017,"Fibre crops",NA,0.386213786213786,0.258,0.2012,0.845413786213786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile","Chile","CHL","Latin America","2014",8,2017,"Fruit",NA,32.8281718281718,10.32,36.216,79.3641718281718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile","Chile","CHL","Latin America","2014",8,2017,"Grassland",NA,38.6213786213786,41.796,15.09,95.5073786213786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile","Chile","CHL","Latin America","2014",8,2017,"Maize",NA,25.1038961038961,8.643,8.3498,42.0966961038961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile","Chile","CHL","Latin America","2014",8,2017,"Oil palm",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile","Chile","CHL","Latin America","2014",8,2017,"Other cereals",NA,12.7450549450549,8.643,2.4144,23.802454945055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile","Chile","CHL","Latin America","2014",8,2017,"Other crops",NA,28.966033966034,19.35,7.04200000000001,55.358033966034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile","Chile","CHL","Latin America","2014",8,2017,"Other oil seed",NA,1.54485514485515,0.774,1.2072,3.52605514485515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile","Chile","CHL","Latin America","2014",8,2017,"Rice",NA,1.54485514485515,1.548,2.4144,5.50725514485515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile","Chile","CHL","Latin America","2014",8,2017,"Roots/tubers",NA,5.79320679320679,9.03,9.054,23.8772067932068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile","Chile","CHL","Latin America","2014",8,2017,"Soybeans",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile","Chile","CHL","Latin America","2014",8,2017,"Sugar crops",NA,2.51038961038961,1.548,4.527,8.58538961038961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile","Chile","CHL","Latin America","2014",8,2017,"Vegetables",NA,6.56563436563437,3.87,8.048,18.4836343656344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chile","Chile","CHL","Latin America","2014",8,2017,"Wheat",NA,36.6903096903097,23.22,6.036,65.9463096903097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China","China","CHN","East Asia","2014",8,2017,"Fibre crops",NA,729.4747,533.8795,196.224,1459.5782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China","China","CHN","East Asia","2014",8,2017,"Fruit",NA,3395.8305,2898.203,1635.2,7929.2335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China","China","CHN","East Asia","2014",8,2017,"Grassland",NA,503.086,610.148,245.28,1358.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China","China","CHN","East Asia","2014",8,2017,"Maize",NA,4653.5455,1815.1903,825.776,7294.5118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China","China","CHN","East Asia","2014",8,2017,"Oil palm",NA,5.40139574833584,2.52148111414166,7.86153846153846,15.784415324016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China","China","CHN","East Asia","2014",8,2017,"Other cereals",NA,201.2344,122.0296,40.88,364.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China","China","CHN","East Asia","2014",8,2017,"Other crops",NA,1327.77650425166,714.402418885858,245.594461538461,2287.77338467598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China","China","CHN","East Asia","2014",8,2017,"Other oil seed",NA,754.629,564.3869,106.288,1425.3039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China","China","CHN","East Asia","2014",8,2017,"Rice",NA,3898.9165,1769.4292,1152.816,6821.1617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China","China","CHN","East Asia","2014",8,2017,"Roots/tubers",NA,955.8634,518.6258,171.696,1646.1852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China","China","CHN","East Asia","2014",8,2017,"Soybeans",NA,201.2344,228.8055,73.584,503.6239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China","China","CHN","East Asia","2014",8,2017,"Sugar crops",NA,477.9317,335.5814,138.992,952.5051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China","China","CHN","East Asia","2014",8,2017,"Vegetables",NA,4653.5455,3127.0085,2371.04,10151.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"China","China","CHN","East Asia","2014",8,2017,"Wheat",NA,3395.8305,2013.4884,964.768,6374.0869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Egypt","EGY","Africa","2014",8,2017,"Fibre crops",NA,33.5730769230769,7.03888888888889,2,42.6119658119658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Egypt","EGY","Africa","2014",8,2017,"Fruit",NA,90.1676923076923,20.1111111111111,9,119.278803418803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Egypt","EGY","Africa","2014",8,2017,"Grassland",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Egypt","EGY","Africa","2014",8,2017,"Maize",NA,266.105003846154,24.7768888888889,8,298.881892735043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Egypt","EGY","Africa","2014",8,2017,"Oil palm",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Egypt","EGY","Africa","2014",8,2017,"Other cereals",NA,17.2661538461538,8.04444444444444,3,28.3105982905983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Egypt","EGY","Africa","2014",8,2017,"Other crops",NA,41.2469230769232,10.0555555555556,3.00000000000002,54.3024786324788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Egypt","EGY","Africa","2014",8,2017,"Other oil seed",NA,24.94,6.03333333333333,1,31.9733333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Egypt","EGY","Africa","2014",8,2017,"Rice",NA,152.517692307692,10.0555555555556,0,162.573247863248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Egypt","EGY","Africa","2014",8,2017,"Roots/tubers",NA,33.5730769230769,15.0833333333333,5,53.6564102564103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Egypt","EGY","Africa","2014",8,2017,"Soybeans",NA,0.56115,0.362,0,0.92315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Egypt","EGY","Africa","2014",8,2017,"Sugar crops",NA,78.6569230769231,20.1111111111111,7,105.768034188034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Egypt","EGY","Africa","2014",8,2017,"Vegetables",NA,145.803076923077,33.1833333333333,13,191.98641025641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt","Egypt","EGY","Africa","2014",8,2017,"Wheat",NA,237.889230769231,26.1444444444444,12,276.033675213675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India","India","IND","South Asia","2014",8,2017,"Fibre crops",NA,1644.1112,487.904,227.961,2359.9762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India","India","IND","South Asia","2014",8,2017,"Fruit",NA,254.244,134.1736,113.9805,502.3981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India","India","IND","South Asia","2014",8,2017,"Grassland",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India","India","IND","South Asia","2014",8,2017,"Maize",NA,830.5304,292.7424,126.645,1249.9178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India","India","IND","South Asia","2014",8,2017,"Oil palm",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India","India","IND","South Asia","2014",8,2017,"Other cereals",NA,915.2784,347.6316,126.645,1389.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India","India","IND","South Asia","2014",8,2017,"Other crops",NA,1474.6152,548.891999999999,174.7701,2198.2773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India","India","IND","South Asia","2014",8,2017,"Other oil seed",NA,1271.22,420.8172,157.0398,1849.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India","India","IND","South Asia","2014",8,2017,"Rice",NA,4932.3336,1683.2688,883.9821,7499.5845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India","India","IND","South Asia","2014",8,2017,"Roots/tubers",NA,135.5968,67.0868,58.2567,260.9403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India","India","IND","South Asia","2014",8,2017,"Soybeans",NA,271.1936,268.3472,43.0593,582.6001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India","India","IND","South Asia","2014",8,2017,"Sugar crops",NA,847.48,353.7304,215.2965,1416.5069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India","India","IND","South Asia","2014",8,2017,"Vegetables",NA,423.74,219.5568,144.3753,787.6721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"India","India","IND","South Asia","2014",8,2017,"Wheat",NA,3949.2568,1274.6492,260.8887,5484.7947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia","Indonesia","IDN","East Asia","2014",8,2017,"Fibre crops",NA,2.9812,2.6614,0.88575,6.52835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia","Indonesia","IDN","East Asia","2014",8,2017,"Fruit",NA,104.342,46.5745,62.0025,212.919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia","Indonesia","IDN","East Asia","2014",8,2017,"Grassland",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia","Indonesia","IDN","East Asia","2014",8,2017,"Maize",NA,447.18,133.07,70.86,651.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia","Indonesia","IDN","East Asia","2014",8,2017,"Oil palm",NA,745.3,505.666,1240.05,2491.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia","Indonesia","IDN","East Asia","2014",8,2017,"Other cereals",NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia","Indonesia","IDN","East Asia","2014",8,2017,"Other crops",NA,160.984799999999,83.8340999999998,61.11675,305.935649999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indonesia","Indonesia","IDN","East Asia","2014",8,2017,"Other oil seed",NA,14.906,19.9605,8.8575,43.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
